,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
39879,47.0,1,2,2,1,2,0,0,3,4,72.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
39880,41.0,9,1,3,0,0,0,0,1,4,209.0,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
39881,47.0,7,1,7,1,0,0,1,4,1,32.0,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
39882,60.0,0,1,6,0,0,0,0,1,0,515.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39883,35.0,4,2,7,0,0,0,1,6,0,126.0,1,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
39884,30.0,0,2,6,0,0,2,0,1,1,545.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,1
39885,25.0,1,1,2,0,2,0,1,6,4,172.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39886,70.0,5,1,7,0,0,0,1,5,1,174.0,2,7,2,2,-1.8,93.369,-34.8,0.639,5008.7,0
39887,31.0,3,2,6,0,0,0,1,7,1,152.0,5,999,0,1,-1.1,94.767,-50.8,1.039,4963.6,0
39888,32.0,0,1,6,0,2,0,0,6,2,242.0,3,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
39889,52.0,3,2,0,0,2,0,1,3,2,306.0,4,999,0,1,1.4,93.918,-42.7,4.966,5228.1,0
39890,39.0,1,1,1,0,2,0,0,6,3,103.0,1,999,2,0,-1.8,92.893,-46.2,1.344,5099.1,0
39891,39.0,2,1,5,0,1,1,0,7,2,165.0,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39892,50.0,4,0,5,0,0,0,1,6,1,39.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39893,53.0,5,0,6,0,2,0,0,3,3,62.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
39894,39.0,0,1,3,1,0,0,1,6,1,357.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39895,38.0,7,0,3,1,2,0,0,0,3,620.0,1,2,1,2,-1.8,93.075,-47.1,1.453,5099.1,0
39896,53.0,1,1,2,0,2,0,0,3,3,122.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
39897,29.0,0,2,3,0,0,0,0,6,0,138.0,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39898,25.0,7,1,3,0,2,0,1,6,3,530.0,7,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
39899,37.0,6,2,6,0,2,0,0,0,2,465.0,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,1
39900,46.0,4,1,6,0,2,0,0,6,2,458.0,2,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
39901,27.0,1,1,2,0,0,0,0,3,4,128.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
39902,43.0,2,1,6,0,0,0,1,6,2,177.0,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
39903,55.0,5,1,0,0,0,0,0,6,3,43.0,5,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
39904,54.0,7,0,6,0,0,0,0,6,3,499.0,1,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,1
39905,27.0,0,2,6,0,0,0,0,9,4,397.0,1,999,0,1,-3.4,92.379,-29.8,0.781,5017.5,1
39906,32.0,0,2,6,0,2,2,0,1,0,309.0,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39907,47.0,4,1,0,1,0,0,1,6,1,268.0,6,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
39908,32.0,9,2,5,0,2,0,0,1,3,128.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
39909,45.0,1,0,1,1,2,0,0,6,2,219.0,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
39910,44.0,1,1,3,1,2,0,1,6,1,73.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39911,33.0,3,1,2,0,2,0,0,6,3,61.0,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
39912,42.0,1,1,2,0,0,0,1,6,2,113.0,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
39913,38.0,4,1,3,1,0,2,1,4,2,70.0,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
39914,42.0,0,2,6,0,0,0,0,7,4,72.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
39915,31.0,1,1,2,0,2,0,1,4,4,704.0,4,999,0,1,1.4,94.465,-41.8,4.962,5228.1,1
39916,30.0,9,1,5,0,2,0,0,1,3,297.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39917,38.0,7,2,3,0,2,0,0,1,2,122.0,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39918,30.0,1,1,2,1,0,0,0,6,4,155.0,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
39919,44.0,9,0,5,1,2,0,0,1,2,239.0,6,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39920,26.0,3,2,3,1,2,0,0,3,2,185.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
39921,52.0,7,0,3,1,2,2,0,7,1,652.0,2,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,1
39922,30.0,7,2,3,1,2,0,1,0,0,40.0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
39923,40.0,3,1,0,1,2,0,1,4,2,397.0,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
39924,34.0,0,2,6,0,2,0,0,0,1,58.0,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
39925,39.0,0,1,5,0,2,2,0,4,3,145.0,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
39926,53.0,1,1,0,1,1,1,0,6,1,63.0,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
39927,33.0,6,1,6,0,2,0,1,6,3,50.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
39928,43.0,11,1,6,0,0,0,1,6,4,566.0,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
39929,33.0,0,1,3,0,2,0,0,6,4,137.0,2,999,1,0,-1.8,92.893,-46.2,1.334,5099.1,0
39930,34.0,7,1,3,0,0,0,0,7,4,89.0,3,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
39931,25.0,0,2,3,0,2,2,1,4,4,217.0,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
39932,47.0,0,1,6,0,2,0,0,7,1,58.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
39933,39.0,7,0,2,0,2,0,1,6,2,51.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
39934,36.0,1,1,1,0,2,0,1,6,4,57.0,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
39935,33.0,0,1,6,0,0,0,0,7,2,139.0,3,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39936,43.0,2,1,6,1,2,0,0,3,3,261.0,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
39937,51.0,2,1,6,0,2,0,0,7,1,89.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
39938,32.0,4,2,3,0,2,0,1,6,1,326.0,2,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
39939,43.0,1,1,1,1,0,0,0,0,0,315.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
39940,57.0,5,1,0,0,2,0,0,7,4,295.0,1,3,2,2,-3.4,92.649,-30.1,0.716,5017.5,0
39941,38.0,9,2,5,1,0,0,0,7,0,519.0,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
39942,28.0,1,1,2,0,0,2,1,6,1,329.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
39943,30.0,7,1,3,1,0,2,0,7,2,178.0,4,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39944,39.0,7,1,3,1,2,0,1,6,3,399.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39945,45.0,2,1,2,0,0,0,1,6,1,34.0,9,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
39946,34.0,9,2,6,0,2,0,0,5,1,253.0,2,999,1,0,-1.8,92.843,-50.0,1.52,5099.1,0
39947,32.0,0,0,6,0,0,0,1,6,4,315.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39948,24.0,0,2,3,1,2,0,0,3,2,470.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
39949,38.0,1,1,2,0,2,0,1,6,4,160.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39950,54.0,3,0,7,0,2,0,1,4,2,52.0,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
39951,37.0,0,2,5,0,0,0,0,1,3,223.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39952,29.0,9,2,6,0,2,0,1,6,3,1051.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
39953,54.0,0,1,3,0,0,2,0,1,3,150.0,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
39954,29.0,4,2,6,0,2,2,1,6,1,207.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39955,38.0,9,1,5,0,0,0,0,5,2,106.0,1,999,0,1,-1.8,92.843,-50.0,1.757,5099.1,1
39956,43.0,0,1,3,0,0,0,1,4,0,1422.0,10,999,0,1,1.4,94.465,-41.8,4.959,5228.1,1
39957,30.0,1,1,2,0,0,0,1,7,3,465.0,1,999,0,1,-0.1,93.2,-42.0,4.7,5195.8,1
39958,43.0,0,1,6,0,0,0,0,1,3,166.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39959,53.0,0,1,6,1,2,0,1,6,3,13.0,6,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39960,32.0,9,1,5,0,2,0,0,8,4,275.0,2,999,0,1,-1.1,94.601,-49.5,0.959,4963.6,1
39961,34.0,0,1,3,1,0,0,0,6,1,186.0,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
39962,54.0,9,1,0,0,0,0,1,6,3,120.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39963,31.0,0,1,6,0,0,0,0,6,3,102.0,5,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
39964,31.0,0,1,6,0,0,0,1,4,4,181.0,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
39965,52.0,7,1,1,0,0,2,0,3,1,161.0,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
39966,40.0,0,1,6,0,0,0,1,4,2,265.0,3,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
39967,40.0,1,1,1,1,2,2,1,4,1,21.0,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
39968,58.0,1,1,0,0,2,0,0,1,4,771.0,1,3,1,2,-1.7,94.027,-38.3,0.9,4991.6,1
39969,45.0,1,1,7,0,2,0,0,0,2,432.0,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
39970,50.0,0,1,6,0,0,0,0,1,1,70.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
39971,54.0,1,1,0,1,0,0,0,6,0,87.0,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
39972,35.0,1,1,1,1,0,0,1,4,2,144.0,7,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
39973,30.0,9,2,5,0,2,0,0,1,2,55.0,4,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
39974,40.0,1,1,3,0,0,0,0,0,3,43.0,3,999,1,0,-1.8,93.075,-47.1,1.453,5099.1,0
39975,36.0,0,1,6,0,2,0,1,4,2,127.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
39976,29.0,9,2,5,0,2,0,0,1,2,199.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39977,48.0,1,1,0,0,1,1,1,4,0,165.0,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
39978,57.0,5,1,3,0,0,0,0,1,0,92.0,9,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39979,40.0,0,2,3,0,0,0,0,6,3,18.0,6,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
39980,57.0,3,1,2,1,2,0,0,1,1,164.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
39981,41.0,0,0,3,0,0,0,0,6,1,13.0,8,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
39982,58.0,9,1,5,0,2,0,0,1,3,89.0,2,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,1
39983,31.0,0,2,2,0,0,0,0,6,0,406.0,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,1
39984,47.0,7,1,3,0,0,0,0,1,1,157.0,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
39985,21.0,1,1,2,0,0,0,0,6,0,279.0,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
39986,39.0,1,2,0,1,0,0,0,3,0,541.0,7,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
39987,29.0,4,2,2,0,0,2,0,3,0,968.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,1
39988,27.0,0,2,3,0,0,0,0,0,2,229.0,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
39989,55.0,10,1,0,1,2,0,1,6,4,140.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39990,30.0,0,2,6,0,0,0,0,7,2,88.0,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
39991,30.0,0,1,3,0,0,0,0,1,2,390.0,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39992,36.0,0,2,3,0,2,2,1,6,1,111.0,4,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
39993,30.0,2,1,6,0,0,0,1,6,2,230.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
39994,53.0,0,1,6,0,2,0,1,6,3,118.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
39995,38.0,9,1,5,0,2,0,0,3,1,239.0,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
39996,48.0,1,1,2,0,2,0,0,3,3,84.0,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
39997,53.0,4,1,6,0,0,2,1,3,3,128.0,3,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
39998,33.0,1,1,2,0,0,0,0,0,2,225.0,1,5,1,2,-1.8,93.075,-47.1,1.41,5099.1,0
39999,56.0,0,1,2,0,2,0,0,4,0,146.0,1,999,1,0,-2.9,92.963,-40.8,1.268,5076.2,0
40000,37.0,9,0,5,0,0,0,0,1,0,780.0,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,1
40001,76.0,5,1,5,1,2,0,0,4,3,295.0,1,9,2,2,-1.7,94.055,-39.8,0.761,4991.6,1
40002,56.0,7,0,3,1,0,0,1,6,0,185.0,2,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
40003,28.0,8,2,6,0,2,0,0,6,0,126.0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
40004,36.0,1,1,2,1,0,0,1,4,3,226.0,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
40005,50.0,1,1,1,1,2,0,0,1,0,118.0,5,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40006,40.0,4,1,3,0,2,2,0,6,0,230.0,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,0
40007,37.0,1,1,2,0,2,0,1,4,0,28.0,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
40008,43.0,3,1,1,1,2,0,0,3,2,188.0,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
40009,48.0,1,1,0,1,0,0,0,7,0,168.0,3,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
40010,38.0,0,2,6,0,0,2,0,6,2,266.0,2,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
40011,44.0,0,1,6,0,2,0,0,3,3,263.0,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
40012,32.0,0,2,3,0,2,0,0,6,1,148.0,2,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
40013,52.0,0,1,2,0,0,0,0,6,4,423.0,1,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
40014,48.0,10,1,5,0,2,0,0,6,4,236.0,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
40015,33.0,0,1,3,0,0,2,0,1,3,113.0,1,6,2,2,-2.9,92.201,-31.4,0.859,5076.2,0
40016,45.0,9,1,6,1,2,0,0,1,1,372.0,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
40017,36.0,0,0,3,0,0,2,0,1,0,263.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40018,38.0,7,1,3,0,2,2,0,7,4,729.0,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
40019,34.0,1,2,2,1,2,0,0,3,2,562.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
40020,44.0,1,0,2,0,0,0,1,6,1,169.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40021,44.0,4,1,6,0,2,0,0,7,1,130.0,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0
40022,52.0,1,1,2,1,2,0,0,6,1,185.0,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40023,47.0,1,1,3,1,2,0,1,6,3,269.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40024,28.0,9,2,3,0,2,0,0,3,3,662.0,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
40025,41.0,11,1,7,0,2,0,0,1,3,214.0,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
40026,33.0,9,2,6,1,1,1,0,1,4,690.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
40027,29.0,1,2,2,0,1,1,0,0,2,462.0,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
40028,50.0,0,1,6,0,2,2,0,7,0,189.0,2,999,1,0,-0.1,93.2,-42.0,4.021,5195.8,0
40029,50.0,7,1,3,1,2,0,1,4,3,235.0,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
40030,35.0,3,1,6,0,1,1,0,6,1,61.0,7,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40031,52.0,0,1,6,0,0,2,0,7,2,232.0,4,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
40032,40.0,9,1,5,1,0,0,1,6,4,288.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40033,33.0,0,1,3,0,2,0,0,1,4,206.0,4,999,0,1,-2.9,92.201,-31.4,0.854,5076.2,0
40034,39.0,1,2,1,0,2,0,0,6,3,357.0,1,999,2,0,-1.8,92.893,-46.2,1.291,5099.1,0
40035,39.0,0,2,3,0,2,2,1,4,1,98.0,1,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
40036,26.0,7,2,6,0,2,2,0,6,3,639.0,3,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
40037,47.0,1,1,2,0,0,0,0,1,1,96.0,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
40038,29.0,1,1,3,0,0,0,1,4,1,140.0,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
40039,41.0,1,1,2,1,0,0,0,0,0,343.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
40040,39.0,1,1,2,1,0,0,1,6,1,374.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40041,42.0,1,1,2,0,0,0,0,6,2,190.0,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
40042,28.0,1,1,2,0,2,0,0,6,3,82.0,4,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
40043,28.0,1,2,2,0,0,0,1,3,4,137.0,16,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
40044,29.0,1,1,2,0,2,2,1,3,0,437.0,7,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
40045,34.0,9,1,5,0,0,0,1,4,2,168.0,8,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
40046,35.0,7,1,3,0,0,0,0,6,0,125.0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
40047,25.0,6,2,7,0,1,1,0,3,4,844.0,5,999,2,0,-1.7,94.215,-40.3,0.896,4991.6,1
40048,48.0,0,0,3,0,0,0,1,6,3,31.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
40049,36.0,9,1,5,0,2,2,1,4,1,37.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
40050,48.0,9,1,5,0,2,0,0,7,1,69.0,5,3,2,2,-3.4,92.649,-30.1,0.714,5017.5,0
40051,58.0,7,1,1,0,2,0,0,6,0,44.0,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
40052,57.0,11,1,7,1,0,0,1,6,1,211.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40053,43.0,1,1,0,1,2,2,0,6,4,240.0,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
40054,31.0,4,2,3,0,0,0,0,6,4,90.0,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
40055,40.0,6,1,3,0,2,0,0,3,1,51.0,7,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
40056,41.0,1,1,0,0,2,0,0,6,4,124.0,1,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
40057,57.0,0,0,6,0,0,0,1,7,4,5.0,1,999,0,1,-0.1,93.2,-42.0,4.663,5195.8,0
40058,38.0,4,0,6,0,2,0,0,3,4,256.0,9,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
40059,83.0,5,1,2,0,0,0,0,8,0,138.0,2,999,0,1,-3.4,92.431,-26.9,0.739,5017.5,0
40060,26.0,9,1,7,0,0,0,0,6,0,264.0,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
40061,49.0,1,1,2,1,0,2,1,6,4,554.0,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40062,32.0,7,1,3,0,0,0,0,6,3,863.0,4,1,2,2,-1.8,92.893,-46.2,1.291,5099.1,1
40063,33.0,1,1,5,0,2,0,1,6,0,208.0,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
40064,31.0,9,2,7,0,1,1,0,3,0,177.0,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
40065,28.0,0,2,6,0,0,0,1,4,1,362.0,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
40066,46.0,0,1,3,1,1,1,1,4,1,148.0,2,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
40067,44.0,1,2,5,1,0,0,1,6,1,29.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40068,47.0,1,1,2,0,0,0,0,1,3,172.0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40069,30.0,0,2,3,0,2,2,0,7,4,236.0,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
40070,43.0,1,1,1,0,0,0,0,0,0,200.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
40071,22.0,7,2,0,0,0,2,1,4,2,58.0,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
40072,38.0,0,1,6,0,0,0,1,4,0,52.0,13,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
40073,38.0,0,1,3,0,0,0,1,4,1,123.0,1,999,0,1,1.4,94.465,-41.8,4.96,5228.1,0
40074,37.0,3,1,0,0,0,0,0,3,3,56.0,4,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
40075,34.0,9,2,5,0,0,0,0,1,0,72.0,4,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40076,41.0,1,2,1,1,2,0,0,6,0,261.0,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
40077,34.0,7,1,5,0,0,0,0,6,1,90.0,4,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
40078,29.0,0,1,6,0,2,0,1,6,2,302.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
40079,42.0,0,1,6,0,2,0,0,1,0,168.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40080,29.0,1,1,2,0,2,0,1,6,4,492.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40081,51.0,1,0,7,1,2,2,1,6,3,128.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40082,29.0,0,2,2,0,2,0,1,6,4,41.0,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
40083,28.0,9,1,2,0,2,0,0,0,2,75.0,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
40084,38.0,7,0,3,0,0,0,1,6,1,398.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40085,30.0,7,1,3,0,2,0,1,7,2,156.0,7,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
40086,55.0,7,1,3,0,2,0,0,7,1,40.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
40087,56.0,1,1,0,1,0,0,1,4,2,573.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
40088,33.0,4,1,6,0,0,0,1,6,1,405.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40089,29.0,9,1,6,0,0,0,1,6,1,182.0,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40090,59.0,4,1,6,0,0,0,1,6,1,460.0,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
40091,44.0,1,0,1,0,0,0,1,6,1,380.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
40092,35.0,6,1,6,0,2,0,0,3,2,628.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
40093,48.0,9,1,5,0,0,0,1,7,1,106.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
40094,33.0,10,1,2,0,0,0,1,6,1,545.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
40095,54.0,4,0,6,0,2,0,0,7,4,150.0,1,999,1,0,-0.1,93.2,-42.0,4.12,5195.8,0
40096,31.0,0,2,6,0,2,0,0,1,0,961.0,2,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40097,48.0,9,1,6,0,0,0,0,1,0,209.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40098,42.0,4,1,3,0,2,2,0,7,2,164.0,3,999,1,0,-0.1,93.2,-42.0,4.076,5195.8,0
40099,31.0,1,2,2,0,1,1,0,6,3,88.0,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
40100,47.0,7,1,3,0,2,0,0,1,0,207.0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
40101,39.0,1,1,5,0,2,0,0,6,4,145.0,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
40102,33.0,0,2,3,0,2,0,0,0,4,961.0,2,999,1,0,-1.8,93.075,-47.1,1.372,5099.1,1
40103,41.0,9,1,5,0,2,0,0,1,4,112.0,8,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
40104,38.0,0,1,3,0,2,0,0,7,3,192.0,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
